congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,3,20321.0,1,100.0
117,House,3,20322.0,1,99.8
117,House,3,20329.0,1,100.0
117,House,3,20340.0,1,100.0
117,House,3,20342.0,6,99.7
117,House,3,20343.0,1,100.0
117,House,3,20344.0,6,99.9
117,House,3,20355.0,6,100.0
117,House,3,20356.0,6,100.0
117,House,3,20501.0,1,99.9
117,House,3,20504.0,1,100.0
117,House,3,20517.0,1,100.0
117,House,3,20518.0,6,100.0
117,House,3,20519.0,1,100.0
117,House,3,20521.0,6,100.0
117,House,3,20522.0,6,100.0
117,House,3,20527.0,6,100.0
117,House,3,20529.0,1,100.0
117,House,3,20530.0,6,100.0
117,House,3,20533.0,1,100.0
117,House,3,20535.0,6,100.0
117,House,3,20537.0,1,100.0
117,House,3,20538.0,1,100.0
117,House,3,20542.0,1,100.0
117,House,3,20702.0,1,100.0
117,House,3,20703.0,6,100.0
117,House,3,20704.0,6,100.0
117,House,3,20705.0,1,100.0
117,House,3,20706.0,1,100.0
117,House,3,20708.0,1,100.0
117,House,3,20709.0,6,100.0
117,House,3,20712.0,1,100.0
117,House,3,20723.0,1,100.0
117,House,3,20724.0,1,100.0
117,House,3,20725.0,6,100.0
117,House,3,20729.0,6,100.0
117,House,3,20733.0,1,100.0
117,House,3,20738.0,6,100.0
117,House,3,20748.0,1,100.0
117,House,3,20749.0,1,99.9
117,House,3,20750.0,1,100.0
117,House,3,20755.0,6,100.0
117,House,3,20756.0,6,100.0
117,House,3,20757.0,1,100.0
117,House,3,20758.0,6,100.0
117,House,3,20759.0,6,100.0
117,House,3,20762.0,1,100.0
117,House,3,20902.0,1,99.4
117,House,3,20903.0,6,100.0
117,House,3,20907.0,1,99.9
117,House,3,20909.0,6,100.0
117,House,3,20916.0,6,100.0
117,House,3,20920.0,1,100.0
117,House,3,20926.0,6,100.0
117,House,3,20927.0,1,100.0
117,House,3,20934.0,1,100.0
117,House,3,20941.0,1,100.0
117,House,3,20944.0,1,99.7
117,House,3,20946.0,6,100.0
117,House,3,20952.0,1,100.0
117,House,3,20954.0,1,100.0
117,House,3,20955.0,1,100.0
117,House,3,20958.0,1,100.0
117,House,3,20959.0,1,100.0
117,House,3,21101.0,6,99.8
117,House,3,21102.0,1,100.0
117,House,3,21103.0,6,100.0
117,House,3,21105.0,6,100.0
117,House,3,21106.0,6,100.0
117,House,3,21108.0,6,99.9
117,House,3,21110.0,1,100.0
117,House,3,21116.0,6,100.0
117,House,3,21118.0,9,100.0
117,House,3,21123.0,9,100.0
117,House,3,21128.0,6,98.8
117,House,3,21132.0,6,100.0
117,House,3,21137.0,1,100.0
117,House,3,21139.0,6,100.0
117,House,3,21140.0,1,100.0
117,House,3,21142.0,6,100.0
117,House,3,21148.0,6,100.0
117,House,3,21149.0,6,100.0
117,House,3,21150.0,6,100.0
117,House,3,21162.0,6,100.0
117,House,3,21163.0,6,99.9
117,House,3,21165.0,6,100.0
117,House,3,21167.0,6,100.0
117,House,3,21172.0,1,100.0
117,House,3,21174.0,6,100.0
117,House,3,21178.0,6,100.0
117,House,3,21179.0,6,100.0
117,House,3,21187.0,6,100.0
117,House,3,21188.0,6,99.9
117,House,3,21191.0,6,100.0
117,House,3,21193.0,6,100.0
117,House,3,21196.0,6,100.0
117,House,3,21198.0,1,100.0
117,House,3,21302.0,6,100.0
117,House,3,21303.0,1,100.0
117,House,3,21304.0,1,100.0
117,House,3,21306.0,1,100.0
117,House,3,21308.0,9,100.0
117,House,3,21309.0,1,100.0
117,House,3,21311.0,1,100.0
117,House,3,21312.0,1,100.0
117,House,3,21313.0,1,100.0
117,House,3,21314.0,1,100.0
117,House,3,21315.0,1,99.7
117,House,3,21321.0,1,100.0
117,House,3,21326.0,1,99.7
117,House,3,21328.0,6,99.9
117,House,3,21329.0,1,100.0
117,House,3,21330.0,6,100.0
117,House,3,21333.0,6,100.0
117,House,3,21337.0,6,100.0
117,House,3,21339.0,1,100.0
117,House,3,21340.0,1,100.0
117,House,3,21342.0,1,100.0
117,House,3,21343.0,1,100.0
117,House,3,21344.0,1,100.0
117,House,3,21346.0,6,100.0
117,House,3,21351.0,6,100.0
117,House,3,21352.0,1,100.0
117,House,3,21353.0,6,99.5
117,House,3,21355.0,6,100.0
117,House,3,21356.0,6,100.0
117,House,3,21358.0,1,100.0
117,House,3,21359.0,6,100.0
117,House,3,21360.0,6,100.0
117,House,3,21362.0,1,100.0
117,House,3,21364.0,6,100.0
117,House,3,21365.0,1,100.0
117,House,3,21366.0,1,100.0
117,House,3,21367.0,6,100.0
117,House,3,21368.0,1,100.0
117,House,3,21370.0,1,100.0
117,House,3,21371.0,1,100.0
117,House,3,21372.0,1,100.0
117,House,3,21373.0,6,100.0
117,House,3,21375.0,9,100.0
117,House,3,21500.0,6,100.0
117,House,3,21502.0,1,100.0
117,House,3,21503.0,6,100.0
117,House,3,21504.0,9,100.0
117,House,3,21506.0,1,100.0
117,House,3,21507.0,1,100.0
117,House,3,21508.0,1,100.0
117,House,3,21510.0,6,100.0
117,House,3,21513.0,6,100.0
117,House,3,21514.0,6,100.0
117,House,3,21515.0,6,100.0
117,House,3,21516.0,6,100.0
117,House,3,21519.0,6,100.0
117,House,3,21523.0,6,100.0
117,House,3,21525.0,1,100.0
117,House,3,21526.0,6,100.0
117,House,3,21529.0,1,100.0
117,House,3,21530.0,1,100.0
117,House,3,21531.0,6,100.0
117,House,3,21536.0,1,100.0
117,House,3,21538.0,1,100.0
117,House,3,21539.0,6,100.0
117,House,3,21540.0,1,100.0
117,House,3,21541.0,6,100.0
117,House,3,21542.0,6,98.0
117,House,3,21544.0,6,100.0
117,House,3,21545.0,1,100.0
117,House,3,21548.0,1,100.0
117,House,3,21551.0,6,100.0
117,House,3,21554.0,1,100.0
117,House,3,21556.0,6,99.9
117,House,3,21557.0,6,100.0
117,House,3,21559.0,6,100.0
117,House,3,21561.0,6,100.0
117,House,3,21562.0,6,100.0
117,House,3,21563.0,6,100.0
117,House,3,21564.0,6,100.0
117,House,3,21565.0,6,100.0
117,House,3,21566.0,1,100.0
117,House,3,21700.0,6,100.0
117,House,3,21701.0,6,99.9
117,House,3,21702.0,6,100.0
117,House,3,21703.0,1,100.0
117,House,3,21704.0,6,100.0
117,House,3,21705.0,6,100.0
117,House,3,21706.0,1,100.0
117,House,3,21707.0,1,100.0
117,House,3,21708.0,6,100.0
117,House,3,21709.0,1,100.0
117,House,3,21710.0,6,100.0
117,House,3,21711.0,1,100.0
117,House,3,21712.0,1,99.9
117,House,3,21713.0,1,100.0
117,House,3,21714.0,6,100.0
117,House,3,21715.0,1,100.0
117,House,3,21717.0,9,100.0
117,House,3,21718.0,6,94.2
117,House,3,21719.0,6,100.0
117,House,3,21720.0,6,100.0
117,House,3,21722.0,1,100.0
117,House,3,21723.0,1,99.5
117,House,3,21724.0,6,100.0
117,House,3,21725.0,6,100.0
117,House,3,21726.0,1,100.0
117,House,3,21727.0,6,100.0
117,House,3,21728.0,1,100.0
117,House,3,21730.0,1,100.0
117,House,3,21731.0,6,100.0
117,House,3,21732.0,1,100.0
117,House,3,21735.0,6,100.0
117,House,3,21736.0,1,100.0
117,House,3,21738.0,1,99.4
117,House,3,21739.0,1,99.8
117,House,3,21740.0,1,100.0
117,House,3,21741.0,9,100.0
117,House,3,21744.0,6,100.0
117,House,3,21745.0,6,100.0
117,House,3,21746.0,1,100.0
117,House,3,21747.0,1,99.9
117,House,3,21750.0,6,100.0
117,House,3,21753.0,6,100.0
117,House,3,21754.0,1,100.0
117,House,3,21755.0,6,100.0
117,House,3,21756.0,1,99.0
117,House,3,21757.0,6,100.0
117,House,3,21758.0,6,100.0
117,House,3,21759.0,6,100.0
117,House,3,21760.0,6,100.0
117,House,3,21761.0,1,100.0
117,House,3,21762.0,1,100.0
117,House,3,21763.0,1,100.0
117,House,3,21900.0,1,100.0
117,House,3,21901.0,6,100.0
117,House,3,21902.0,1,100.0
117,House,3,21903.0,6,100.0
117,House,3,21905.0,6,100.0
117,House,3,21906.0,1,100.0
117,House,3,21908.0,6,100.0
117,House,3,21910.0,1,100.0
117,House,3,21911.0,6,100.0
117,House,3,21912.0,1,100.0
117,House,3,21914.0,1,100.0
117,House,3,21915.0,1,100.0
117,House,3,21916.0,1,100.0
117,House,3,21917.0,1,100.0
117,House,3,21919.0,1,100.0
117,House,3,21920.0,6,100.0
117,House,3,21921.0,1,100.0
117,House,3,21922.0,1,100.0
117,House,3,21923.0,1,97.2
117,House,3,21924.0,6,99.2
117,House,3,21925.0,6,100.0
117,House,3,21926.0,6,100.0
117,House,3,21927.0,6,100.0
117,House,3,21928.0,1,100.0
117,House,3,21929.0,6,100.0
117,House,3,21930.0,1,100.0
117,House,3,21931.0,1,100.0
117,House,3,21934.0,1,100.0
117,House,3,21935.0,6,100.0
117,House,3,21936.0,6,100.0
117,House,3,21937.0,1,100.0
117,House,3,21938.0,1,100.0
117,House,3,21939.0,1,100.0
117,House,3,21940.0,1,100.0
117,House,3,21941.0,1,99.9
117,House,3,21942.0,1,100.0
117,House,3,21944.0,1,100.0
117,House,3,21945.0,6,100.0
117,House,3,21946.0,6,100.0
117,House,3,21948.0,1,100.0
117,House,3,21949.0,1,99.9
117,House,3,21950.0,1,99.8
117,House,3,21951.0,1,100.0
117,House,3,21952.0,6,100.0
117,House,3,21953.0,1,100.0
117,House,3,21954.0,1,99.9
117,House,3,21955.0,1,100.0
117,House,3,21956.0,6,100.0
117,House,3,21959.0,6,100.0
117,House,3,21961.0,6,100.0
117,House,3,21962.0,1,100.0
117,House,3,21964.0,1,100.0
117,House,3,21965.0,1,100.0
117,House,3,21966.0,1,99.9
117,House,3,21968.0,1,100.0
117,House,3,21969.0,6,100.0
117,House,3,21970.0,6,100.0
117,House,3,21971.0,6,100.0
117,House,3,21972.0,1,100.0
117,House,3,21973.0,6,100.0
117,House,3,21974.0,6,100.0
117,House,3,21975.0,1,99.8
117,House,3,21977.0,1,100.0
117,House,3,21978.0,1,100.0
117,House,3,21979.0,1,100.0
117,House,3,21981.0,6,100.0
117,House,3,21983.0,1,100.0
117,House,3,21984.0,6,100.0
117,House,3,21985.0,6,100.0
117,House,3,21986.0,6,100.0
117,House,3,21987.0,6,100.0
117,House,3,21988.0,6,100.0
117,House,3,21989.0,6,100.0
117,House,3,21990.0,6,100.0
117,House,3,22100.0,1,100.0
117,House,3,22101.0,6,100.0
117,House,3,22102.0,6,100.0
117,House,3,22103.0,6,100.0
117,House,3,22104.0,1,100.0
117,House,3,22105.0,1,100.0
117,House,3,22106.0,1,99.2
117,House,3,22107.0,6,100.0
117,House,3,22108.0,6,100.0
117,House,3,22109.0,6,100.0
117,House,3,22110.0,6,100.0
117,House,3,22111.0,6,100.0
117,House,3,22112.0,6,100.0
117,House,3,22113.0,6,100.0
117,House,3,22114.0,6,100.0
117,House,3,22115.0,6,100.0
117,House,3,22116.0,6,100.0
117,House,3,22117.0,6,99.5
117,House,3,22118.0,6,100.0
117,House,3,22119.0,6,100.0
117,House,3,22120.0,6,100.0
117,House,3,22121.0,6,100.0
117,House,3,22122.0,6,100.0
117,House,3,22123.0,6,100.0
117,House,3,22124.0,6,100.0
117,House,3,22125.0,6,100.0
117,House,3,22126.0,1,100.0
117,House,3,22127.0,1,100.0
117,House,3,22128.0,1,100.0
117,House,3,22129.0,6,99.4
117,House,3,22130.0,6,100.0
117,House,3,22131.0,1,100.0
117,House,3,22132.0,6,100.0
117,House,3,22133.0,6,100.0
117,House,3,22134.0,6,100.0
117,House,3,22135.0,1,100.0
117,House,3,22136.0,6,100.0
117,House,3,22137.0,6,99.5
117,House,3,22138.0,6,100.0
117,House,3,22139.0,6,100.0
117,House,3,22140.0,6,100.0
117,House,3,22141.0,6,100.0
117,House,3,22142.0,1,100.0
117,House,3,22143.0,6,100.0
117,House,3,22144.0,1,100.0
117,House,3,22145.0,6,100.0
117,House,3,22146.0,6,100.0
117,House,3,22147.0,6,100.0
117,House,3,22148.0,6,100.0
117,House,3,22149.0,1,100.0
117,House,3,22151.0,6,100.0
117,House,3,22152.0,6,100.0
117,House,3,22153.0,1,100.0
117,House,3,22154.0,1,100.0
117,House,3,22155.0,6,100.0
117,House,3,22156.0,1,100.0
117,House,3,29106.0,1,100.0
117,House,3,29109.0,1,100.0
117,House,3,29312.0,1,100.0
117,House,3,29317.0,1,100.0
117,House,3,29323.0,6,100.0
117,House,3,29339.0,1,100.0
117,House,3,29346.0,1,100.0
117,House,3,29368.0,1,100.0
117,House,3,29377.0,9,100.0
117,House,3,29378.0,1,100.0
117,House,3,29379.0,1,100.0
117,House,3,29393.0,6,100.0
117,House,3,29504.0,1,100.0
117,House,3,29550.0,6,100.0
117,House,3,29561.0,1,100.0
117,House,3,29571.0,1,100.0
117,House,3,29573.0,1,100.0
117,House,3,29588.0,1,100.0
117,House,3,29701.0,6,100.0
117,House,3,29707.0,1,100.0
117,House,3,29710.0,1,100.0
117,House,3,29717.0,1,100.0
117,House,3,29729.0,1,100.0
117,House,3,29741.0,1,100.0
117,House,3,29759.0,6,100.0
117,House,3,29760.0,9,100.0
117,House,3,29762.0,9,100.0
117,House,3,29768.0,1,100.0
117,House,3,29769.0,1,100.0
117,House,3,29776.0,1,100.0
117,House,3,29778.0,1,100.0
117,House,3,29901.0,1,100.0
117,House,3,29903.0,1,100.0
117,House,3,29908.0,1,100.0
117,House,3,29910.0,6,99.9
117,House,3,29911.0,1,100.0
117,House,3,31101.0,1,100.0
117,House,3,31102.0,6,100.0
117,House,3,31103.0,1,100.0
117,House,3,39301.0,1,100.0
117,House,3,39305.0,1,100.0
117,House,3,39307.0,1,100.0
117,House,3,91980.0,6,100.0
117,House,4,14066.0,9,99.9
117,House,4,14854.0,6,100.0
117,House,4,14863.0,6,98.3
117,House,4,14873.0,1,100.0
117,House,4,15019.0,1,99.3
117,House,4,15029.0,1,100.0
117,House,4,15410.0,1,100.0
117,House,4,15433.0,1,100.0
117,House,4,15438.0,1,100.0
117,House,4,15446.0,6,100.0
117,House,4,15454.0,1,100.0
117,House,4,15616.0,1,100.0
117,House,4,20104.0,1,100.0
117,House,4,20107.0,6,100.0
117,House,4,20119.0,1,100.0
117,House,4,20122.0,1,100.0
117,House,4,20124.0,6,100.0
117,House,4,20136.0,1,100.0
117,House,4,20138.0,6,100.0
117,House,4,20145.0,1,100.0
117,House,4,20301.0,6,100.0
117,House,4,20305.0,1,100.0
117,House,4,20307.0,9,100.0
117,House,4,20310.0,1,100.0
117,House,4,20316.0,6,99.9
117,House,4,20321.0,1,100.0
117,House,4,20322.0,1,99.8
117,House,4,20329.0,1,100.0
117,House,4,20340.0,1,100.0
117,House,4,20342.0,9,99.7
117,House,4,20343.0,1,100.0
117,House,4,20344.0,6,99.9
117,House,4,20355.0,6,100.0
117,House,4,20356.0,6,100.0
117,House,4,20501.0,1,99.9
117,House,4,20504.0,1,100.0
117,House,4,20517.0,1,100.0
117,House,4,20518.0,6,100.0
117,House,4,20519.0,1,100.0
117,House,4,20521.0,6,100.0
117,House,4,20522.0,6,100.0
117,House,4,20527.0,6,100.0
117,House,4,20529.0,1,100.0
117,House,4,20530.0,6,100.0
117,House,4,20533.0,1,100.0
117,House,4,20535.0,6,100.0
117,House,4,20537.0,1,100.0
117,House,4,20538.0,1,100.0
117,House,4,20542.0,1,100.0
117,House,4,20702.0,1,100.0
117,House,4,20703.0,9,100.0
117,House,4,20704.0,6,100.0
117,House,4,20705.0,1,100.0
117,House,4,20706.0,1,100.0
117,House,4,20708.0,1,100.0
117,House,4,20709.0,6,100.0
117,House,4,20712.0,1,100.0
117,House,4,20723.0,1,100.0
117,House,4,20724.0,1,100.0
117,House,4,20725.0,6,100.0
117,House,4,20729.0,6,100.0
117,House,4,20733.0,1,100.0
117,House,4,20738.0,6,100.0
117,House,4,20748.0,1,100.0
117,House,4,20749.0,1,99.9
117,House,4,20750.0,1,100.0
117,House,4,20755.0,6,100.0
117,House,4,20756.0,6,100.0
117,House,4,20757.0,1,100.0
117,House,4,20758.0,6,100.0
117,House,4,20759.0,6,100.0
117,House,4,20762.0,1,100.0
117,House,4,20902.0,1,99.4
117,House,4,20903.0,6,100.0
117,House,4,20907.0,1,99.9
117,House,4,20909.0,6,100.0
117,House,4,20916.0,6,100.0
117,House,4,20920.0,1,100.0
117,House,4,20926.0,6,100.0
117,House,4,20927.0,1,100.0
117,House,4,20934.0,1,100.0
117,House,4,20941.0,1,100.0
117,House,4,20944.0,1,99.7
117,House,4,20946.0,6,100.0
117,House,4,20952.0,1,100.0
117,House,4,20954.0,1,100.0
117,House,4,20955.0,1,100.0
117,House,4,20958.0,1,100.0
117,House,4,20959.0,1,100.0
117,House,4,21101.0,6,99.8
117,House,4,21102.0,1,100.0
117,House,4,21103.0,6,100.0
117,House,4,21105.0,6,100.0
117,House,4,21106.0,9,100.0
117,House,4,21108.0,6,99.9
117,House,4,21110.0,9,100.0
117,House,4,21116.0,6,100.0
117,House,4,21118.0,1,100.0
117,House,4,21123.0,9,100.0
117,House,4,21128.0,6,98.8
117,House,4,21132.0,6,100.0
117,House,4,21137.0,1,100.0
117,House,4,21139.0,6,100.0
117,House,4,21140.0,1,100.0
117,House,4,21142.0,6,100.0
117,House,4,21148.0,6,100.0
117,House,4,21149.0,6,100.0
117,House,4,21150.0,6,100.0
117,House,4,21162.0,6,100.0
117,House,4,21163.0,6,99.9
117,House,4,21165.0,6,100.0
117,House,4,21167.0,6,100.0
117,House,4,21172.0,1,100.0
117,House,4,21174.0,6,100.0
117,House,4,21178.0,6,100.0
117,House,4,21179.0,6,100.0
117,House,4,21187.0,6,100.0
117,House,4,21188.0,6,99.9
117,House,4,21191.0,6,100.0
117,House,4,21193.0,6,100.0
117,House,4,21196.0,6,100.0
117,House,4,21198.0,1,100.0
117,House,4,21302.0,6,100.0
117,House,4,21303.0,1,100.0
117,House,4,21304.0,1,100.0
117,House,4,21306.0,1,100.0
117,House,4,21308.0,9,100.0
117,House,4,21309.0,1,100.0
117,House,4,21311.0,1,100.0
117,House,4,21312.0,1,100.0
117,House,4,21313.0,1,100.0
117,House,4,21314.0,1,100.0
117,House,4,21315.0,1,99.7
117,House,4,21321.0,1,100.0
117,House,4,21326.0,1,99.7
117,House,4,21328.0,6,99.9
117,House,4,21329.0,1,100.0
117,House,4,21330.0,6,100.0
117,House,4,21333.0,6,100.0
117,House,4,21337.0,6,100.0
117,House,4,21339.0,1,100.0
117,House,4,21340.0,1,100.0
117,House,4,21342.0,1,100.0
117,House,4,21343.0,1,100.0
117,House,4,21344.0,9,100.0
117,House,4,21346.0,6,100.0
117,House,4,21351.0,9,100.0
117,House,4,21352.0,1,100.0
117,House,4,21353.0,6,99.4
117,House,4,21355.0,6,100.0
117,House,4,21356.0,6,100.0
117,House,4,21358.0,1,100.0
117,House,4,21359.0,6,100.0
117,House,4,21360.0,6,100.0
117,House,4,21362.0,1,100.0
117,House,4,21364.0,6,100.0
117,House,4,21365.0,1,100.0
117,House,4,21366.0,1,100.0
117,House,4,21367.0,9,100.0
117,House,4,21368.0,1,100.0
117,House,4,21370.0,1,100.0
117,House,4,21371.0,1,100.0
117,House,4,21372.0,1,100.0
117,House,4,21373.0,6,100.0
117,House,4,21375.0,9,100.0
117,House,4,21500.0,6,100.0
117,House,4,21502.0,1,100.0
117,House,4,21503.0,6,100.0
117,House,4,21504.0,1,100.0
117,House,4,21506.0,1,100.0
117,House,4,21507.0,1,100.0
117,House,4,21508.0,1,100.0
117,House,4,21510.0,6,100.0
117,House,4,21513.0,6,100.0
117,House,4,21514.0,6,100.0
117,House,4,21515.0,6,100.0
117,House,4,21516.0,6,100.0
117,House,4,21519.0,6,100.0
117,House,4,21523.0,6,100.0
117,House,4,21525.0,1,100.0
117,House,4,21526.0,6,100.0
117,House,4,21529.0,1,100.0
117,House,4,21530.0,1,100.0
117,House,4,21531.0,6,100.0
117,House,4,21536.0,1,100.0
117,House,4,21538.0,1,100.0
117,House,4,21539.0,6,100.0
117,House,4,21540.0,1,100.0
117,House,4,21541.0,9,100.0
117,House,4,21542.0,6,97.8
117,House,4,21544.0,6,100.0
117,House,4,21545.0,1,100.0
117,House,4,21548.0,1,100.0
117,House,4,21551.0,6,100.0
117,House,4,21554.0,1,100.0
117,House,4,21556.0,6,99.9
117,House,4,21557.0,6,100.0
117,House,4,21559.0,6,100.0
117,House,4,21561.0,6,100.0
117,House,4,21562.0,6,100.0
117,House,4,21563.0,6,100.0
117,House,4,21564.0,6,100.0
117,House,4,21565.0,6,100.0
117,House,4,21566.0,1,100.0
117,House,4,21700.0,6,100.0
117,House,4,21701.0,6,99.9
117,House,4,21702.0,6,100.0
117,House,4,21703.0,1,100.0
117,House,4,21704.0,6,100.0
117,House,4,21705.0,6,100.0
117,House,4,21706.0,1,100.0
117,House,4,21707.0,1,100.0
117,House,4,21708.0,6,100.0
117,House,4,21709.0,1,100.0
117,House,4,21710.0,6,100.0
117,House,4,21711.0,1,100.0
117,House,4,21712.0,1,99.9
117,House,4,21713.0,1,100.0
117,House,4,21714.0,6,100.0
117,House,4,21715.0,1,100.0
117,House,4,21717.0,9,100.0
117,House,4,21718.0,6,93.9
117,House,4,21719.0,6,100.0
117,House,4,21720.0,6,100.0
117,House,4,21722.0,1,100.0
117,House,4,21723.0,1,99.5
117,House,4,21724.0,6,100.0
117,House,4,21725.0,6,100.0
117,House,4,21726.0,1,100.0
117,House,4,21727.0,6,100.0
117,House,4,21728.0,1,100.0
117,House,4,21730.0,1,100.0
117,House,4,21731.0,6,100.0
117,House,4,21732.0,1,100.0
117,House,4,21735.0,6,100.0
117,House,4,21736.0,1,100.0
117,House,4,21738.0,1,99.4
117,House,4,21739.0,1,99.9
117,House,4,21740.0,1,100.0
117,House,4,21741.0,9,100.0
117,House,4,21744.0,6,100.0
117,House,4,21745.0,6,100.0
117,House,4,21746.0,1,100.0
117,House,4,21747.0,1,99.9
117,House,4,21750.0,6,100.0
117,House,4,21753.0,6,100.0
117,House,4,21754.0,1,100.0
117,House,4,21755.0,6,100.0
117,House,4,21756.0,1,99.0
117,House,4,21757.0,6,100.0
117,House,4,21758.0,6,100.0
117,House,4,21759.0,6,100.0
117,House,4,21760.0,6,100.0
117,House,4,21761.0,1,100.0
117,House,4,21762.0,1,100.0
117,House,4,21763.0,1,100.0
117,House,4,21900.0,1,100.0
117,House,4,21901.0,6,100.0
117,House,4,21902.0,1,100.0
117,House,4,21903.0,6,100.0
117,House,4,21905.0,6,100.0
117,House,4,21906.0,1,100.0
117,House,4,21908.0,6,100.0
117,House,4,21910.0,1,100.0
117,House,4,21911.0,6,100.0
117,House,4,21912.0,1,100.0
117,House,4,21914.0,1,100.0
117,House,4,21915.0,1,100.0
117,House,4,21916.0,1,100.0
117,House,4,21917.0,1,100.0
117,House,4,21919.0,1,100.0
117,House,4,21920.0,6,100.0
117,House,4,21921.0,1,100.0
117,House,4,21922.0,1,100.0
117,House,4,21923.0,1,97.3
117,House,4,21924.0,6,99.1
117,House,4,21925.0,6,100.0
117,House,4,21926.0,6,100.0
117,House,4,21927.0,6,100.0
117,House,4,21928.0,1,100.0
117,House,4,21929.0,6,100.0
117,House,4,21930.0,1,100.0
117,House,4,21931.0,1,100.0
117,House,4,21934.0,1,100.0
117,House,4,21935.0,6,100.0
117,House,4,21936.0,6,100.0
117,House,4,21937.0,1,100.0
117,House,4,21938.0,1,100.0
117,House,4,21939.0,1,100.0
117,House,4,21940.0,1,100.0
117,House,4,21941.0,1,99.9
117,House,4,21942.0,1,100.0
117,House,4,21944.0,1,100.0
117,House,4,21945.0,6,100.0
117,House,4,21946.0,6,100.0
117,House,4,21948.0,1,100.0
117,House,4,21949.0,1,99.9
117,House,4,21950.0,1,99.8
117,House,4,21951.0,1,100.0
117,House,4,21952.0,6,100.0
117,House,4,21953.0,1,100.0
117,House,4,21954.0,1,99.9
117,House,4,21955.0,1,100.0
117,House,4,21956.0,6,100.0
117,House,4,21959.0,6,100.0
117,House,4,21961.0,6,100.0
117,House,4,21962.0,1,100.0
117,House,4,21964.0,1,100.0
117,House,4,21965.0,1,100.0
117,House,4,21966.0,1,99.9
117,House,4,21968.0,1,100.0
117,House,4,21969.0,6,100.0
117,House,4,21970.0,6,100.0
117,House,4,21971.0,6,100.0
117,House,4,21972.0,1,100.0
117,House,4,21973.0,6,100.0
117,House,4,21974.0,6,100.0
117,House,4,21975.0,1,99.8
117,House,4,21977.0,1,100.0
117,House,4,21978.0,1,100.0
117,House,4,21979.0,1,100.0
117,House,4,21981.0,6,100.0
117,House,4,21983.0,1,100.0
117,House,4,21984.0,6,100.0
117,House,4,21985.0,6,100.0
117,House,4,21986.0,6,100.0
117,House,4,21987.0,6,100.0
117,House,4,21988.0,6,100.0
117,House,4,21989.0,6,100.0
117,House,4,21990.0,6,100.0
117,House,4,22100.0,1,100.0
117,House,4,22101.0,6,100.0
117,House,4,22102.0,6,100.0
117,House,4,22103.0,6,100.0
117,House,4,22104.0,1,100.0
117,House,4,22105.0,1,100.0
117,House,4,22106.0,1,99.2
117,House,4,22107.0,6,100.0
117,House,4,22108.0,6,100.0
117,House,4,22109.0,6,100.0
117,House,4,22110.0,6,100.0
117,House,4,22111.0,6,100.0
117,House,4,22112.0,6,100.0
117,House,4,22113.0,6,100.0
117,House,4,22114.0,6,100.0
117,House,4,22115.0,6,100.0
117,House,4,22116.0,6,100.0
117,House,4,22117.0,6,99.4
117,House,4,22118.0,6,100.0
117,House,4,22119.0,6,100.0
117,House,4,22120.0,6,100.0
117,House,4,22121.0,6,100.0
117,House,4,22122.0,6,100.0
117,House,4,22123.0,6,100.0
117,House,4,22124.0,6,100.0
117,House,4,22125.0,6,100.0
117,House,4,22126.0,1,100.0
117,House,4,22127.0,1,100.0
117,House,4,22128.0,1,100.0
117,House,4,22129.0,6,99.4
117,House,4,22130.0,6,100.0
117,House,4,22131.0,1,100.0
117,House,4,22132.0,6,100.0
117,House,4,22133.0,6,100.0
117,House,4,22134.0,6,100.0
117,House,4,22135.0,1,100.0
117,House,4,22136.0,6,100.0
117,House,4,22137.0,6,99.5
117,House,4,22138.0,6,100.0
117,House,4,22139.0,6,100.0
117,House,4,22140.0,6,100.0
117,House,4,22141.0,6,100.0
117,House,4,22142.0,1,100.0
117,House,4,22143.0,6,100.0
117,House,4,22144.0,1,100.0
117,House,4,22145.0,6,99.9
117,House,4,22146.0,6,100.0
117,House,4,22147.0,6,100.0
117,House,4,22148.0,6,100.0
117,House,4,22149.0,1,100.0
117,House,4,22151.0,6,100.0
117,House,4,22152.0,6,100.0
117,House,4,22153.0,1,100.0
117,House,4,22154.0,1,100.0
117,House,4,22155.0,6,100.0
117,House,4,22156.0,1,100.0
117,House,4,29106.0,1,100.0
117,House,4,29109.0,1,100.0
117,House,4,29312.0,1,100.0
117,House,4,29317.0,1,100.0
117,House,4,29323.0,9,100.0
117,House,4,29339.0,1,100.0
117,House,4,29346.0,1,100.0
117,House,4,29368.0,1,100.0
117,House,4,29377.0,9,100.0
